conf_num z qprop_value
74 19 (2.057153864876586e-08+4.83551954299968e-10j)
74 20 (9.340881801351229e-09-6.783570801317065e-11j)
74 21 (3.811160704202798e-09+1.382275054052324e-10j)
74 22 (1.455768267233297e-09+7.916338570180177e-11j)
74 23 (5.715267283099383e-10-3.425885339909942e-11j)
74 24 (-1.7826224824757166e-10-1.254385892200316e-10j)
74 25 (-7.295140381715413e-10-1.833172077139421e-10j)
74 26 (-1.7536518136679387e-09-3.6532151621046774e-10j)
74 27 (-4.038637724115592e-09+3.940557991236522e-11j)
74 28 (-8.651737341159828e-09+1.116223282106336e-09j)
74 29 (-1.6756803974348166e-08+2.089424854692868e-09j)
74 30 (-3.410791398540271e-08+4.1629648482761136e-09j)
74 31 (-7.273203069213828e-08+4.563769882210549e-09j)
74 32 (-1.6287458842190184e-07-7.4472125533153154e-09j)
74 33 (-3.728598760643135e-07-2.5583779449393646e-09j)
74 34 (-8.787005350813221e-07-2.085131696532133e-08j)
74 35 (-2.006158444516169e-06-1.61279171995013e-08j)
74 36 (-4.372161170810713e-06-5.2097456204977956e-08j)
74 37 (-9.799391773953166e-06+1.7622330635843668e-07j)
74 38 (-2.2729663852403504e-05+9.765265370321495e-08j)
74 39 (-5.154149700638271e-05+4.655353481454231e-08j)
74 40 (-0.0001270176477177973+6.781969525878073e-08j)
74 41 (-0.0003238550878270935+2.019486632887615e-06j)
74 42 (-0.0008429863082314202-2.582425216745653e-08j)
74 43 (-0.0024306235531016004-5.53859020858203e-06j)
74 44 (-0.007664990088825858+1.4982734824688787e-05j)
74 45 (-0.026819965147355424+0.00021732728968567897j)
74 46 (-0.10295909827548147+0.0003142776570568424j)
74 47 (-0.4123091662901937+9.5237858119513e-05j)
75 0 (-2.9659155109640865e-15-3.2014825063488713e-06j)
75 1 (0.41144986663080635+0.0004706045637067361j)
75 2 (0.10049031230535543+0.0006057299125507749j)
75 3 (0.026463365629939825+0.00023296534732851314j)
75 4 (0.007794603666075677-1.4891349684467936e-05j)
75 5 (0.002445702555452302-3.1947173752948855e-05j)
75 6 (0.0008416823717593591-4.495999240133303e-06j)
75 7 (0.000305449139493498+2.370484927674698e-06j)
75 8 (0.0001167071797357857+4.237323648532745e-06j)
75 9 (4.704579850203067e-05+1.8669077808254045e-06j)
75 10 (2.091784527789648e-05+7.110437181099845e-07j)
75 11 (9.322485011093716e-06+3.751355043447809e-07j)
75 12 (3.955281987942998e-06+2.987788281989572e-07j)
75 13 (1.7253816832927653e-06+1.3962789214101846e-07j)
75 14 (7.971308429315593e-07+9.976846068145215e-08j)
75 15 (3.4814406041905203e-07+4.325225871149624e-08j)
75 16 (1.5144111465584136e-07+2.5481310433897006e-08j)
75 17 (7.106819319314519e-08+1.4622326071624472e-08j)
75 18 (3.2463194589035764e-08+4.347887539688526e-09j)
75 19 (1.655791618873022e-08+2.5793741274864733e-10j)
75 20 (8.431126566428281e-09+1.2699158595310963e-10j)
75 21 (3.8841858861571365e-09-1.6659099045783853e-11j)
75 22 (1.726225823112709e-09-3.689566393739231e-11j)
75 23 (6.402195086921536e-10+3.004835913797602e-11j)
75 24 (-1.1093727314879289e-10-6.001252450262343e-11j)
75 25 (-7.704087203201017e-10-2.9539136164280707e-10j)
75 26 (-2.0312870630861447e-09-6.642357614250141e-10j)
75 27 (-4.241856419142169e-09-1.5783504084013635e-09j)
75 28 (-9.126616454338073e-09-3.200724841036637e-09j)
75 29 (-1.92620489654136e-08-6.944913666166671e-09j)
75 30 (-3.766262475444719e-08-1.1925883116589552e-08j)
75 31 (-8.483177008052327e-08-1.8198016269598987e-08j)
75 32 (-1.9085247838202134e-07-3.5057459556692795e-08j)
75 33 (-4.000096211531185e-07-7.448916040990308e-08j)
75 34 (-8.654888987253216e-07-1.1948337083518717e-07j)
75 35 (-1.8968469161330002e-06-1.4481629597228302e-07j)
75 36 (-4.220951218074602e-06-2.4497187038126537e-07j)
75 37 (-9.132789829522198e-06-1.1599619768839634e-07j)
75 38 (-2.038442101879481e-05-4.692229189545665e-07j)
75 39 (-5.046880060670244e-05-5.975571447165895e-07j)
75 40 (-0.00012567949973208814+2.966753930312893e-06j)
75 41 (-0.0003237428892198986+6.446958059652729e-06j)
75 42 (-0.0008572410576536235+1.0920168000555e-05j)
75 43 (-0.002410043415473015-5.136669932281717e-06j)
75 44 (-0.007634219577403532-5.273638812485645e-05j)
75 45 (-0.026508495608860805+6.712325271818174e-05j)
75 46 (-0.09982587420695685+3.0398269802199448e-05j)
75 47 (-0.41129160169190226-0.0002145554987967703j)
76 0 (-2.005757152554621e-14+0.00017381703933183823j)
76 1 (0.41359699693809554+7.96486121209922e-05j)
76 2 (0.10181691366881732+0.00021489147569643075j)
76 3 (0.02643063040846455+0.0003563460539936934j)
76 4 (0.007627610807068025+0.00014080756696714878j)
76 5 (0.00245525366402424+9.110110725346568e-06j)
76 6 (0.0008478488934380653-2.111290249858818e-05j)
76 7 (0.00032628377156549104-1.0088047121960887e-05j)
76 8 (0.00013059106415481072-5.335217314953673e-06j)
76 9 (5.574653371053755e-05-3.7074015750383166e-06j)
76 10 (2.3636991271884355e-05-1.7154045136318267e-06j)
76 11 (1.0588922227189688e-05-7.917912902662872e-07j)
76 12 (4.778633050795771e-06-3.6189042427670086e-07j)
76 13 (1.9562957371388676e-06-1.8582937624972226e-07j)
76 14 (8.55650646935306e-07-9.605418374742108e-08j)
76 15 (3.848884180574897e-07-6.669415226039626e-08j)
76 16 (1.6719553647300664e-07-3.12357186210464e-08j)
76 17 (7.695464813631926e-08-1.619165928876314e-08j)
76 18 (3.4435403975753464e-08-1.1311669825562385e-08j)
76 19 (1.669405336800538e-08-5.97613958077273e-09j)
76 20 (7.021083336190167e-09-3.2866146803136485e-09j)
76 21 (3.6845566679606708e-09-1.4622904447349154e-09j)
76 22 (1.4543965757221949e-09-5.729029854330779e-10j)
76 23 (5.528496918575101e-10-3.2251967683598407e-10j)
76 24 (-4.1139569860768675e-12-2.117687556881538e-10j)
76 25 (-6.71546108815062e-10-3.017161285660083e-10j)
76 26 (-1.9025199268509896e-09-4.204013327444726e-10j)
76 27 (-4.138778185645109e-09-5.230539033087483e-10j)
76 28 (-8.97319142964705e-09-1.1920394229941042e-09j)
76 29 (-2.1266537553662536e-08-1.7678782988728001e-09j)
76 30 (-4.6502156977650475e-08-2.7117484990187543e-09j)
76 31 (-9.951771108815022e-08-8.641358559521185e-09j)
76 32 (-2.1149066821916873e-07-2.8582086414210902e-08j)
76 33 (-4.68698034821802e-07-5.560511252161847e-08j)
76 34 (-9.756455753565628e-07-9.265346069769253e-08j)
76 35 (-2.1123671426577028e-06-1.9342091831926367e-07j)
76 36 (-4.741898658152397e-06-3.876276425744244e-07j)
76 37 (-1.0541032731221963e-05-1.0107896841671863e-06j)
76 38 (-2.3910474473326083e-05-1.8896220602163429e-06j)
76 39 (-5.4237540341602736e-05-3.906316941621794e-06j)
76 40 (-0.00012381378866465787-6.676521965145193e-06j)
76 41 (-0.000300791024463641-1.340885012045332e-05j)
76 42 (-0.0007785379166987743-4.774119570541224e-05j)
76 43 (-0.002264405604062533-7.552835002886716e-05j)
76 44 (-0.007225913699851754-0.000102789516612517j)
76 45 (-0.025251671983948162+3.250610473389515e-05j)
76 46 (-0.0978855298598586+0.00012447790982454915j)
76 47 (-0.4108679192757629+0.0006618218795978948j)
77 0 (-7.33707440447214e-15-0.0001834687027618637j)
77 1 (0.412155055176681-0.00037387380234670453j)
77 2 (0.099889517771958-0.00016140577040268944j)
77 3 (0.025519215450830447+0.00021410119053082426j)
77 4 (0.007349343793081904+7.522927608441491e-05j)
77 5 (0.002307562423223896-1.0973027799561467e-05j)
77 6 (0.0008071845784884267-5.740700450224398e-06j)
77 7 (0.0003099301964235733+2.3111232421125436e-06j)
77 8 (0.00013045104596157977+2.744832317106311e-06j)
77 9 (5.6270434398531796e-05+1.2257172969818616e-06j)
77 10 (2.3100483161292638e-05+6.647494191099554e-07j)
77 11 (9.934384436157673e-06+2.5680121497614584e-07j)
77 12 (4.483419820164176e-06+2.3663394393547312e-07j)
77 13 (2.002771696609489e-06+1.8002451178221182e-07j)
77 14 (9.147847000049189e-07+1.0502678723711107e-07j)
77 15 (3.8907672937351943e-07+6.089401324531233e-08j)
77 16 (1.6607169336823286e-07+2.847529562771145e-08j)
77 17 (7.204966695248869e-08+1.1666019147995525e-08j)
77 18 (2.816227286632754e-08+8.507397162544346e-09j)
77 19 (1.294027624318234e-08+5.943600133484282e-09j)
77 20 (5.943211625450715e-09+2.277259692281477e-09j)
77 21 (2.420684403542705e-09+8.168576262721217e-10j)
77 22 (1.0576007789151362e-09+5.883052563427736e-10j)
77 23 (3.651823940239919e-10+3.2216953602537963e-10j)
77 24 (-6.885683074052301e-11+2.690991496591089e-10j)
77 25 (-5.189570307756505e-10+2.943676353219293e-10j)
77 26 (-1.1903825469377482e-09+3.5569315153229595e-10j)
77 27 (-2.666352992504655e-09+5.48040902755417e-10j)
77 28 (-6.700252013202685e-09+4.658417908075338e-10j)
77 29 (-1.7263579550625387e-08-9.239021526121511e-10j)
77 30 (-4.209639884909778e-08-4.255915882989201e-09j)
77 31 (-9.209268277503036e-08-2.5947359083367402e-09j)
77 32 (-1.8742827400904927e-07+4.126369915671534e-09j)
77 33 (-4.0994118256835914e-07+1.4164993759879589e-08j)
77 34 (-8.267720822484798e-07+6.223223049516928e-08j)
77 35 (-1.8536093990399226e-06+1.725499662398198e-07j)
77 36 (-4.1864831049300585e-06+3.5131093161899254e-07j)
77 37 (-9.664640487163903e-06+5.821109436946569e-07j)
77 38 (-2.158622194430582e-05+8.875957770179993e-07j)
77 39 (-5.176146048821435e-05+6.949591270934909e-07j)
77 40 (-0.00012346834936947677+2.4741974603038316e-06j)
77 41 (-0.000311255179730762+6.60485976853383e-06j)
77 42 (-0.000825613593949563+1.238201474272174e-05j)
77 43 (-0.0023029195372186325-1.748675927082465e-05j)
77 44 (-0.007299091528011127-0.00013551513115637375j)
77 45 (-0.026035015373828307-0.0003800092536036325j)
77 46 (-0.10052450872721372-0.0005575316007583053j)
77 47 (-0.41141519678242705-0.0002932807761122486j)
78 0 (-2.0001737337124693e-14+5.934515035910632e-05j)
78 1 (0.41363203199009957+0.0005519050809704823j)
78 2 (0.10215085714440603+9.044108874787803e-05j)
78 3 (0.02732207474612081+2.305041565549698e-05j)
78 4 (0.008066969118666221+0.0001988082604356376j)
78 5 (0.0025212096438741284+9.227940438068592e-05j)
78 6 (0.0008527199611745305+2.676359439375635e-05j)
78 7 (0.0003075763325495831+4.241566000217587e-06j)
78 8 (0.00011740597565412291+1.0508566121377224e-06j)
78 9 (4.93205071930229e-05+3.544029822569665e-07j)
78 10 (2.1298860719043258e-05+5.330406629790305e-07j)
78 11 (9.41866722382645e-06+3.395390093923147e-07j)
78 12 (4.272952336919315e-06+1.614625976790928e-07j)
78 13 (1.8528929051798648e-06+1.303732097224057e-07j)
78 14 (8.059991605766071e-07+9.199053791128784e-08j)
78 15 (3.53325800948188e-07+4.811342390723961e-08j)
78 16 (1.5564085032778168e-07+2.5726523812985667e-08j)
78 17 (7.535440443261534e-08+8.394741097926032e-09j)
78 18 (3.8052286787495307e-08+2.62640342001667e-09j)
78 19 (1.8843884212864666e-08-1.9989646208837778e-10j)
78 20 (8.999227589035069e-09-7.351249738937949e-10j)
78 21 (4.161950042719811e-09-8.126135934569341e-10j)
78 22 (1.8030591707641943e-09-4.240058550524414e-10j)
78 23 (7.895391045202006e-10-7.409843138612352e-11j)
78 24 (1.2161435920744826e-10+1.3055142974447004e-10j)
78 25 (-4.2084224401921555e-10+1.4806099422252714e-10j)
78 26 (-1.2866519769193687e-09+1.7143500210724593e-10j)
78 27 (-3.315101196693732e-09+9.036722060981928e-11j)
78 28 (-6.8005400323075205e-09-2.276772836791108e-10j)
78 29 (-1.4532292519299741e-08+5.249620117033482e-10j)
78 30 (-3.1212430775298236e-08+1.1561347658393098e-10j)
78 31 (-6.791520357808071e-08+3.971805955662075e-09j)
78 32 (-1.5148623059618006e-07+1.686252477307045e-08j)
78 33 (-3.2885782830022485e-07+2.965599026729069e-08j)
78 34 (-7.545151736577004e-07+8.560294874904225e-08j)
78 35 (-1.6951755181941129e-06+1.60206272244329e-07j)
78 36 (-3.7444830585716008e-06+2.1515670704497887e-07j)
78 37 (-8.353899127943112e-06-2.0272634369379215e-08j)
78 38 (-1.877360798052367e-05-1.6369805218003324e-07j)
78 39 (-4.525449536094975e-05-2.4786592630154484e-07j)
78 40 (-0.00011035371372066438+2.55426630532138e-06j)
78 41 (-0.0002764064365935932+4.906770202510889e-06j)
78 42 (-0.0007270183589102182+9.811069683231361e-06j)
78 43 (-0.0021697190559752974-1.3410286366342628e-05j)
78 44 (-0.0071676194343451355-8.312586096908602e-05j)
78 45 (-0.02530836612342535-0.00044695944012512745j)
78 46 (-0.0993680957674603-0.0009101483444140754j)
78 47 (-0.4107669006611544-8.759962022098229e-05j)
79 0 (-1.0169139175072702e-14-5.271460583109204e-05j)
79 1 (0.40959785533823956+0.00011465744128699018j)
79 2 (0.10197494015098338+2.5662692026189505e-05j)
79 3 (0.026678516474310337-0.0001554509099276636j)
79 4 (0.007406069208819264+1.7673545496107705e-06j)
79 5 (0.0023827328157124436+8.102430161829057e-06j)
79 6 (0.0008181824752085358+5.255027707882165e-06j)
79 7 (0.00030664118633367816-1.94074054412596e-06j)
79 8 (0.00012303127872999008-1.1629105490239962e-06j)
79 9 (4.8914547442967924e-05-1.8615218453447731e-06j)
79 10 (2.0882153348310972e-05-1.5414414736016839e-06j)
79 11 (9.29772967648628e-06-5.002005284970412e-07j)
79 12 (4.264939141176467e-06-1.0104988737439082e-07j)
79 13 (1.8669077611977974e-06-9.079975990002245e-08j)
79 14 (7.955622310973617e-07-3.332616844329091e-08j)
79 15 (3.542870189683696e-07-1.874415519158028e-09j)
79 16 (1.602034253527679e-07+6.6213401193666765e-09j)
79 17 (7.942081874723638e-08+7.640165682747826e-09j)
79 18 (3.787667300678992e-08+5.564390348906725e-09j)
79 19 (1.8819147045297405e-08+3.3571449879294134e-09j)
79 20 (8.61410504955381e-09+5.499634401057199e-10j)
79 21 (4.067533618884825e-09-3.8940646623294054e-11j)
79 22 (2.0018037235397874e-09-1.5590623692768276e-11j)
79 23 (8.011530342217021e-10+2.596915807363529e-12j)
79 24 (-8.456974886690488e-11+9.418731608243992e-12j)
79 25 (-9.6729719366566e-10-1.1492390778322164e-10j)
79 26 (-2.240355956557483e-09-1.7834503773512085e-10j)
79 27 (-4.634149553325006e-09-2.9286992371474276e-10j)
79 28 (-1.0214405715678954e-08-2.1055293454445908e-10j)
79 29 (-2.1587294082719306e-08-4.947210273831349e-10j)
79 30 (-4.7923722494979416e-08-2.1983888378890877e-10j)
79 31 (-1.0271039901201944e-07+1.1438971784380423e-09j)
79 32 (-2.0880360369283418e-07+7.670659511629556e-09j)
79 33 (-4.348118571476557e-07+1.1231465158387583e-08j)
79 34 (-9.367829426556106e-07-3.198733793143725e-08j)
79 35 (-2.0905755239937786e-06-1.1618590106960269e-07j)
79 36 (-4.587676213198787e-06-1.6583913399143858e-07j)
79 37 (-9.66671705530265e-06-9.281070544314764e-08j)
79 38 (-2.0824539731953906e-05+2.2562199021015716e-07j)
79 39 (-4.829032689768498e-05-1.1534760935604172e-08j)
79 40 (-0.00011773179990775378-1.6721850038604565e-06j)
79 41 (-0.0002983731086691818-4.074438884099529e-06j)
79 42 (-0.0008290431561010167-2.139792834139565e-06j)
79 43 (-0.0023802221790306596-1.8239752885029873e-05j)
79 44 (-0.007452289427781657-0.00014459901304062146j)
79 45 (-0.026241088893227932-0.0001959902794529203j)
79 46 (-0.09968382875093797-0.0003320915054354928j)
79 47 (-0.413985692458348-0.0005516938775436178j)
80 0 (-4.189323313166099e-16+0.00019514965685089007j)
80 1 (0.41732774249596805+0.000251541249605003j)
80 2 (0.10222218865089029+0.0005090603851570388j)
80 3 (0.026809138464758315+6.481418304663481e-05j)
80 4 (0.007776703639796671+0.00010500768928221394j)
80 5 (0.0025497588739560773+5.016898382592909e-05j)
80 6 (0.0009010325492045596+1.9125759776253418e-05j)
80 7 (0.0003389367291705875+4.57475633110303e-06j)
80 8 (0.00013584049939050752+2.5717976911259854e-06j)
80 9 (5.554026390854673e-05+1.4622105622062048e-06j)
80 10 (2.323217436297113e-05-1.3925553363074723e-07j)
80 11 (1.004429743948127e-05+1.8290524373992342e-07j)
80 12 (4.3908129667989666e-06+1.8579910742414097e-07j)
80 13 (2.069299202913792e-06+1.182442842481015e-07j)
80 14 (9.377487051369111e-07+1.440997661741959e-08j)
80 15 (4.2827722812149965e-07+7.947478029412804e-09j)
80 16 (1.9549858995574353e-07+3.3579612014828257e-09j)
80 17 (8.539342679265629e-08-2.5435330065729247e-10j)
80 18 (3.839984740116838e-08-2.4542420298961753e-09j)
80 19 (1.8290659064578194e-08-1.3283284643611485e-09j)
80 20 (8.699240028020577e-09-1.4391811308432457e-10j)
80 21 (3.6411957435791177e-09+2.3205420705702053e-10j)
80 22 (1.7383755641842934e-09+1.347539593640153e-10j)
80 23 (6.34355010573001e-10+1.836559757372398e-10j)
80 24 (-1.881879445808936e-11+2.2629230240954317e-10j)
80 25 (-7.435615362580641e-10+1.819171598037694e-10j)
80 26 (-1.844754422776538e-09+3.735493019587827e-10j)
80 27 (-3.877894576619526e-09+2.1590289117383438e-10j)
80 28 (-7.781967129590978e-09-2.831813704443982e-10j)
80 29 (-1.708217499477889e-08-6.674201848499332e-10j)
80 30 (-3.4109634400120194e-08+1.3718012996181113e-10j)
80 31 (-7.341204759113137e-08+9.204641148516002e-10j)
80 32 (-1.616875059752638e-07-6.626341686817847e-09j)
80 33 (-3.5852713962885936e-07-6.377227960558101e-09j)
80 34 (-7.851702741102945e-07+2.286845421007266e-08j)
80 35 (-1.7482375029766973e-06+6.644057744313847e-08j)
80 36 (-3.7524152255834104e-06-2.8524571755236047e-09j)
80 37 (-8.399308136268578e-06-4.178377464603334e-07j)
80 38 (-1.8718080972638492e-05-9.911291001482916e-07j)
80 39 (-4.537339471935347e-05-2.7774880860623165e-06j)
80 40 (-0.00010645573959201676-6.671430626630554e-06j)
80 41 (-0.0002692492185707859-5.361237319978072e-06j)
80 42 (-0.0007695467447019984+6.005071525410568e-06j)
80 43 (-0.0022345801979166747+1.4853772961240695e-05j)
80 44 (-0.006832574658262783+4.866967108694882e-05j)
80 45 (-0.024340631613463882+0.00018515798612720147j)
80 46 (-0.09724763385068988+0.00023765402085052808j)
80 47 (-0.4103415283198204+0.0003059063230023065j)
81 0 (2.2307309350541116e-15+0.00019599772949848218j)
81 1 (0.4119371189549039+0.0004258893364597527j)
81 2 (0.10054958167515861+0.000589880071369601j)
81 3 (0.02568520622670347+0.00010256137138523461j)
81 4 (0.0070907080893203795+2.1336801007754612e-05j)
81 5 (0.0021807378599285796-1.25907472523099e-05j)
81 6 (0.0007524729582877518-5.237045597901741e-06j)
81 7 (0.0002935872801606064+3.7299547817224887e-06j)
81 8 (0.00011960016555613183+4.10458342183346e-07j)
81 9 (5.1121396408596175e-05-2.207244047786095e-07j)
81 10 (2.177233501143863e-05-2.8953173632949314e-07j)
81 11 (9.317674792499402e-06-9.906516787992032e-08j)
81 12 (3.931536497050061e-06+1.7051747337165268e-08j)
81 13 (1.8315183867862771e-06+1.6427608270988975e-08j)
81 14 (7.967644114796354e-07+4.6174061951723635e-09j)
81 15 (3.8043169396386005e-07+1.4855710306130389e-08j)
81 16 (1.7486170655878857e-07+2.1689383180579037e-09j)
81 17 (8.014397312759277e-08-8.444175410978021e-10j)
81 18 (3.6021095680222854e-08-4.850578478749996e-10j)
81 19 (1.4371041266754359e-08-1.007848475866563e-09j)
81 20 (6.189742196406168e-09-1.0166153615413567e-09j)
81 21 (2.452673638576619e-09-5.451785471152741e-10j)
81 22 (1.1583579467874134e-09-4.012713860975973e-10j)
81 23 (4.288972985169933e-10-1.9822115100296535e-10j)
81 24 (-1.2882791571465595e-10+2.663099092508538e-12j)
81 25 (-8.008191683107161e-10+4.4886425930601296e-11j)
81 26 (-1.917328773094879e-09-1.9832680449550995e-11j)
81 27 (-4.0986260076272735e-09-1.3438393863864675e-10j)
81 28 (-9.271313004491167e-09-6.178343918613057e-11j)
81 29 (-1.743940781178099e-08+1.9414566829691376e-09j)
81 30 (-3.254887851149817e-08+5.0087592779806785e-09j)
81 31 (-6.785654571704105e-08+1.1994276282308617e-08j)
81 32 (-1.494658087916018e-07+3.4761840982896144e-08j)
81 33 (-3.386027836261426e-07+6.160176488366592e-08j)
81 34 (-8.10526862900235e-07+1.2666268722619938e-07j)
81 35 (-1.7956956927465643e-06+2.511523396252775e-07j)
81 36 (-4.077548063370838e-06+5.869825864323707e-07j)
81 37 (-9.02831487973027e-06+1.0162971253253572e-06j)
81 38 (-2.0996809942049952e-05+2.0249149921567465e-06j)
81 39 (-4.8572310709544006e-05+3.0361504521292412e-06j)
81 40 (-0.00011945316554440145+2.815953823003383e-06j)
81 41 (-0.0003138655763852922+4.749257997890004e-06j)
81 42 (-0.0008390056478250855+2.074545529816833e-05j)
81 43 (-0.002333980801763555+6.817706820629479e-05j)
81 44 (-0.0071574974903529905+0.00012699292584688603j)
81 45 (-0.025396397452122625+0.0004975035101251867j)
81 46 (-0.09904969071336184+0.0013212834825612515j)
81 47 (-0.4084655779461157+0.0006139528068643942j)
82 0 (1.872141103844956e-14+0.00016766911595115228j)
82 1 (0.41003708534720684-0.00024233323387834842j)
82 2 (0.1023655925971961-4.591581404818796e-05j)
82 3 (0.026417602628199817-0.00013691338692189584j)
82 4 (0.007358491979064445-0.00010821447191336871j)
82 5 (0.0023201837544530755-5.299172124317149e-05j)
82 6 (0.000795147825221711-3.26851566031588e-05j)
82 7 (0.00029429527642560644-6.522230916767042e-06j)
82 8 (0.00011658462987021512-1.1237723299735797e-06j)
82 9 (4.853624410186936e-05-5.44459373674138e-07j)
82 10 (1.9957799004667447e-05-4.664329008989924e-07j)
82 11 (8.48027268253609e-06+3.6566129261550886e-09j)
82 12 (3.7305075423773567e-06+1.5506699018061226e-07j)
82 13 (1.6813641347112523e-06+1.0280044591969962e-07j)
82 14 (7.515135881677303e-07+5.986062151212631e-08j)
82 15 (3.4424615113529937e-07+2.7583773592854934e-08j)
82 16 (1.5241195268425229e-07+7.008940249219041e-09j)
82 17 (7.66772071616973e-08+8.79023615890575e-09j)
82 18 (3.30183234580607e-08+6.550458279984545e-09j)
82 19 (1.648535768468854e-08+3.179967813854147e-09j)
82 20 (6.938932594012376e-09+2.021270470308158e-09j)
82 21 (3.363302171547119e-09+8.344354102785775e-10j)
82 22 (1.4898006474354423e-09+2.6012669014829813e-10j)
82 23 (4.743460751499022e-10+8.292413862877994e-12j)
82 24 (-1.7293809315062543e-10-1.0392900264682697e-10j)
82 25 (-8.2027385453909e-10-2.6638302912754905e-10j)
82 26 (-1.9464100358275722e-09-6.726777553208846e-10j)
82 27 (-4.197224843959799e-09-1.1576852728232985e-09j)
82 28 (-8.706372082782934e-09-2.407683728766412e-09j)
82 29 (-1.7245464697042916e-08-4.429504341273173e-09j)
82 30 (-3.5454407470183134e-08-5.774185201983287e-09j)
82 31 (-7.590287506868411e-08-1.0802274751166239e-08j)
82 32 (-1.7473140571215705e-07-1.747919646649757e-08j)
82 33 (-3.6510139224979507e-07-3.441927702483683e-08j)
82 34 (-7.994359039854959e-07-5.626170462576833e-08j)
82 35 (-1.7111991668373985e-06-9.32536676653341e-08j)
82 36 (-3.938294393973647e-06-9.891038984497771e-08j)
82 37 (-8.953591637985858e-06+2.0535570561480207e-07j)
82 38 (-1.9860367673967003e-05+5.034957980119233e-07j)
82 39 (-4.569426517584683e-05+1.1409908160590375e-06j)
82 40 (-0.00011180267442931116+2.385002419391531e-06j)
82 41 (-0.0002806958869409458+6.823654272232152e-06j)
82 42 (-0.0007466689686552959+1.6700347273394797e-05j)
82 43 (-0.002182478782178743+2.2978264595751785e-05j)
82 44 (-0.0072087995966158+7.724272768652682e-06j)
82 45 (-0.025228017883918756+0.00020394512598365493j)
82 46 (-0.09982033197880652-0.00020068057641199055j)
82 47 (-0.40881577801395147-0.0011484694980245266j)
83 0 (2.5193287080020144e-14+0.00011210086040833685j)
83 1 (0.4098826295328847+0.0003862708426381805j)
83 2 (0.09786072000648904-0.00016388148867401976j)
83 3 (0.025597153795544777-6.518746075669458e-05j)
83 4 (0.007215688556115751+9.800711591261825e-05j)
83 5 (0.0023120882577830682+8.244401189782717e-06j)
83 6 (0.000782906424606731-1.0210281530435673e-05j)
83 7 (0.0002817606452656713-1.0188881332370209e-05j)
83 8 (0.00011089649535352695-4.448012246643421e-06j)
83 9 (4.6576870510856225e-05-2.9317407910376105e-06j)
83 10 (1.9868647777640373e-05-1.1930555983120852e-06j)
83 11 (8.817924877749831e-06-3.10870363032686e-07j)
83 12 (4.010880122269646e-06-2.4759157661701474e-08j)
83 13 (1.8129840430011794e-06-4.12099097625989e-08j)
83 14 (8.120120262599623e-07-1.8110548264185047e-08j)
83 15 (3.92791210368711e-07-1.0664946018650765e-08j)
83 16 (1.7199055299058617e-07-3.5008460056620554e-09j)
83 17 (7.665318605146963e-08-8.553130756314591e-10j)
83 18 (3.6468484259595516e-08+1.9189143012931526e-09j)
83 19 (1.9570357412582457e-08+1.5982807661971568e-09j)
83 20 (9.511123389906437e-09+1.9001821684707e-10j)
83 21 (4.138753158784394e-09-1.0942682697471699e-10j)
83 22 (1.8221038516671742e-09-1.2566063795135633e-10j)
83 23 (7.468241757445357e-10-7.744682831598957e-11j)
83 24 (1.5438723292848116e-10-4.964360788962195e-11j)
83 25 (-5.011444523303602e-10-3.716941373902191e-11j)
83 26 (-1.4473419712608002e-09-6.395175287117778e-11j)
83 27 (-2.85467741351779e-09+2.6784579338967762e-11j)
83 28 (-5.6626600860163546e-09+3.1975818577712664e-10j)
83 29 (-1.3380463554007441e-08+2.1922641531606684e-09j)
83 30 (-2.976550526249782e-08+3.8317861516343026e-09j)
83 31 (-6.839930006744479e-08+7.810415766079408e-09j)
83 32 (-1.505102044548262e-07+1.4462429759707287e-08j)
83 33 (-3.2226631312498723e-07+3.3690455607169286e-08j)
83 34 (-6.901034996228284e-07+4.367295506043996e-08j)
83 35 (-1.5885939748532138e-06-2.3589412141184553e-08j)
83 36 (-3.711266953587375e-06-8.139795853237715e-08j)
83 37 (-8.867460104284811e-06-7.509361027704461e-08j)
83 38 (-1.970135787818384e-05-2.7923467497537463e-08j)
83 39 (-4.7624708540444934e-05+1.551403135016023e-07j)
83 40 (-0.00012248596323943982+7.137589918848165e-07j)
83 41 (-0.0003030443063628199+6.743273670303719e-06j)
83 42 (-0.0008108253394497326+2.1688301528655017e-05j)
83 43 (-0.0022612190208687773+2.680576733728377e-05j)
83 44 (-0.007261165219099172+0.00010612520073901538j)
83 45 (-0.025464608755559934+0.0001572157508419166j)
83 46 (-0.09931339679471608+0.0004521824228394545j)
83 47 (-0.40960162541214556+0.0004694354014420604j)
84 0 (3.9947708566101005e-15-7.15067409938193e-05j)
84 1 (0.40965985036724584-0.0002673098755207983j)
84 2 (0.09852765040630088+0.00018535484038411182j)
84 3 (0.02577828820351344-9.559693618959743e-06j)
84 4 (0.007528860188459198-2.175358631012384e-05j)
84 5 (0.002460693902411774+2.2079666743838647e-05j)
84 6 (0.0008574084102977876-3.084942048579942e-07j)
84 7 (0.00033496400462252213-2.1091126427946657e-06j)
84 8 (0.0001315385573554779-2.823374436044137e-07j)
84 9 (5.281302124585674e-05-5.547361897459209e-07j)
84 10 (2.1566396486573e-05-4.3869143177850583e-07j)
84 11 (9.318806021095968e-06-1.5846597189800968e-07j)
84 12 (4.1702588415253525e-06-1.7129761405663628e-07j)
